job_title,experience_level,employment_type,company_size,company_location,employee_residence,industry,remote_ratio,years_experience,education_level
Data Engineer,Lead,Full-time,S,AU,AU,Technology,100,13.5,Masters
Business Intelligence Analyst,Mid,Full-time,M,US,US,Education,0,7.3,PhD
Computer Vision Engineer,Senior,Freelance,M,US,US,Healthcare,50,9.0,PhD
AI Engineer,Senior,Full-time,S,IN,IN,Technology,0,9.4,Bachelors
LLM Engineer,Senior,Full-time,L,IN,IN,Technology,0,9.7,Bachelors
Business Intelligence Analyst,Entry,Full-time,M,US,US,Technology,50,0.0,Bachelors
Data Engineer,Entry,Full-time,S,IN,IN,Retail,100,2.4,Masters
Data Scientist,Lead,Contract,M,US,US,Healthcare,50,14.7,Bachelors
Data Science Manager,Mid,Full-time,M,FR,FR,Technology,100,7.5,Bootcamp
MLOps Engineer,Entry,Full-time,L,US,US,Finance,100,2.6,Bachelors
Business Intelligence Analyst,Senior,Full-time,S,US,US,Technology,100,12.4,Bachelors
Data Scientist,Lead,Contract,M,CA,CA,Technology,0,15.4,Bootcamp
Analytics Engineer,Senior,Full-time,M,FR,FR,Consulting,0,8.8,Bachelors
Analytics Engineer,Entry,Contract,M,FR,FR,Technology,100,2.4,Masters
Analytics Engineer,Senior,Full-time,S,US,US,Technology,0,10.2,Bachelors
Data Science Manager,Senior,Full-time,L,IN,IN,Consulting,0,10.4,Masters
Computer Vision Engineer,Entry,Full-time,M,IN,IN,Consulting,0,3.7,Bachelors
Business Intelligence Analyst,Lead,Full-time,M,ES,ES,Government,0,15.1,Masters
Data Engineer,Mid,Full-time,S,GB,GB,Consulting,50,5.5,Bachelors
Data Analyst,Senior,Contract,L,FR,FR,Technology,0,9.3,PhD
Machine Learning Engineer,Mid,Full-time,M,GB,GB,Consulting,0,3.1,Masters
Data Scientist,Executive,Full-time,S,IN,IN,Retail,100,19.4,Masters
AI Engineer,Mid,Full-time,S,CA,CA,Finance,0,8.9,Masters
Data Engineer,Senior,Full-time,L,US,US,Finance,0,11.7,Masters
Data Scientist,Entry,Full-time,L,US,US,Technology,50,1.1,Bachelors
Computer Vision Engineer,Senior,Full-time,S,AU,AU,Technology,100,12.6,Bachelors
Machine Learning Engineer,Mid,Full-time,L,US,US,Finance,50,7.9,Bachelors
Business Intelligence Analyst,Senior,Full-time,M,IN,IN,Technology,50,13.5,Bachelors
AI Engineer,Mid,Full-time,S,CA,CA,Retail,50,7.5,Masters
Data Engineer,Mid,Full-time,M,US,US,Media,0,3.1,Bachelors
Data Analyst,Mid,Full-time,M,GB,GB,Healthcare,0,9.0,Self-taught
MLOps Engineer,Mid,Full-time,M,IN,IN,Education,50,3.8,Masters
Data Analyst,Senior,Full-time,M,US,US,Consulting,0,11.3,Bachelors
Computer Vision Engineer,Senior,Full-time,L,DE,IN,Finance,100,12.5,Self-taught
LLM Engineer,Mid,Full-time,S,US,US,Healthcare,100,5.0,Masters
AI Engineer,Lead,Contract,M,NL,NL,Retail,0,16.5,Bachelors
MLOps Engineer,Lead,Part-time,L,FR,FR,Technology,50,12.3,PhD
Data Analyst,Senior,Full-time,L,GB,GB,Technology,50,11.6,Bachelors
Machine Learning Engineer,Executive,Full-time,L,ES,ES,Healthcare,0,20.2,Bachelors
Analytics Engineer,Entry,Full-time,M,US,US,Healthcare,50,3.7,Masters
Data Analyst,Executive,Full-time,M,CA,CA,Consulting,0,18.3,Masters
Data Engineer,Mid,Contract,M,NL,NL,Government,0,4.6,Masters
Computer Vision Engineer,Entry,Full-time,M,US,US,Technology,100,2.6,Masters
Machine Learning Engineer,Mid,Full-time,L,US,US,Retail,100,11.0,Bachelors
Data Scientist,Senior,Full-time,S,US,US,Media,0,7.8,Bootcamp
Data Engineer,Senior,Full-time,S,BR,BR,Technology,0,4.8,Bachelors
Data Analyst,Executive,Freelance,L,US,US,Retail,0,22.1,Masters
Data Scientist,Senior,Full-time,S,CA,CA,Finance,0,9.3,Masters
Data Science Manager,Senior,Full-time,M,US,US,Retail,50,12.2,Self-taught
Machine Learning Engineer,Senior,Full-time,M,IN,IN,Consulting,0,9.9,Masters
Machine Learning Engineer,Senior,Full-time,S,AU,AU,Consulting,0,10.0,Bachelors
Data Scientist,Mid,Full-time,L,GB,GB,Healthcare,50,6.9,PhD
Data Engineer,Senior,Full-time,M,AU,US,Education,100,10.4,Masters
Data Scientist,Lead,Full-time,S,SG,SG,Technology,100,14.6,Masters
Data Scientist,Mid,Full-time,M,US,US,Retail,50,3.9,Masters
AI Engineer,Mid,Full-time,L,IN,IN,Technology,50,6.6,Bootcamp
Business Intelligence Analyst,Entry,Full-time,L,IN,IN,Technology,0,0.4,Masters
Data Analyst,Entry,Full-time,S,GB,GB,Consulting,50,2.0,Bachelors
AI Engineer,Entry,Part-time,M,US,US,Government,50,2.8,Bachelors
Machine Learning Engineer,Entry,Full-time,M,US,US,Energy,0,5.0,Bachelors
Research Scientist,Mid,Contract,M,BR,DE,Technology,100,6.7,Masters
Computer Vision Engineer,Senior,Full-time,S,US,US,Education,50,10.8,Bachelors
Data Analyst,Mid,Full-time,M,US,GB,Manufacturing,100,7.3,Bootcamp
AI Engineer,Senior,Freelance,M,US,US,Technology,0,11.5,Bootcamp
Business Intelligence Analyst,Senior,Full-time,M,BR,US,Finance,100,10.3,Masters
AI Engineer,Entry,Full-time,S,US,US,Government,0,1.9,Bootcamp
Data Engineer,Senior,Full-time,M,GB,GB,Healthcare,100,11.4,PhD
Data Scientist,Entry,Full-time,M,NL,NL,Technology,100,0.4,Self-taught
AI Engineer,Mid,Full-time,M,GB,GB,Technology,100,7.6,Masters
Machine Learning Engineer,Senior,Part-time,S,SG,SG,Technology,0,10.9,Bachelors
Data Engineer,Mid,Full-time,M,IN,BR,Technology,100,10.1,PhD
Data Engineer,Mid,Full-time,M,IN,IN,Consulting,50,6.7,Bachelors
Data Scientist,Mid,Full-time,M,US,US,Healthcare,50,6.6,Masters
Data Engineer,Lead,Full-time,M,DE,DE,Retail,0,14.3,Bachelors
AI Engineer,Senior,Full-time,L,US,US,Manufacturing,100,8.1,Masters
Data Science Manager,Senior,Full-time,S,GB,GB,Technology,0,7.7,Masters
LLM Engineer,Senior,Full-time,S,CA,CA,Manufacturing,50,10.2,Bachelors
Data Engineer,Senior,Full-time,S,GB,GB,Manufacturing,50,15.2,Bachelors
Business Intelligence Analyst,Senior,Full-time,M,NL,ES,Technology,100,10.6,Bachelors
Machine Learning Engineer,Senior,Full-time,L,US,US,Retail,0,11.5,Masters
Data Engineer,Mid,Full-time,M,US,US,Manufacturing,0,6.1,Bootcamp
Machine Learning Engineer,Lead,Full-time,M,FR,FR,Finance,100,15.3,Masters
Data Engineer,Entry,Full-time,L,DE,DE,Finance,0,3.5,Bachelors
Data Engineer,Senior,Full-time,M,US,US,Technology,50,8.9,Bachelors
LLM Engineer,Entry,Freelance,S,GB,GB,Finance,100,1.5,Bachelors
AI Engineer,Mid,Full-time,M,US,US,Education,50,6.2,Bachelors
Data Science Manager,Entry,Full-time,S,AU,AU,Technology,0,2.3,Bachelors
Research Scientist,Senior,Full-time,M,DE,DE,Manufacturing,50,9.8,Bootcamp
Data Science Manager,Senior,Full-time,L,CA,CA,Energy,100,11.1,Masters
Machine Learning Engineer,Lead,Full-time,M,SG,SG,Energy,100,12.0,Bootcamp
AI Engineer,Mid,Contract,M,US,GB,Government,50,7.1,Masters
Data Science Manager,Senior,Contract,S,GB,GB,Technology,0,9.3,Self-taught
Business Intelligence Analyst,Mid,Part-time,M,PL,PL,Technology,0,7.9,PhD
Data Engineer,Mid,Full-time,L,BR,BR,Education,0,4.6,Masters
Data Engineer,Senior,Full-time,L,GB,GB,Technology,50,10.7,Bachelors
Analytics Engineer,Executive,Full-time,M,IN,CA,Manufacturing,50,19.4,Masters
AI Engineer,Entry,Full-time,M,US,US,Media,50,1.8,Bachelors
Data Scientist,Mid,Full-time,M,AU,AU,Technology,0,5.3,Masters
Data Science Manager,Entry,Full-time,M,US,US,Government,0,4.0,Bachelors
Machine Learning Engineer,Mid,Contract,M,GB,GB,Technology,100,7.1,PhD
Data Analyst,Entry,Full-time,M,DE,DE,Manufacturing,0,2.8,Bootcamp
MLOps Engineer,Entry,Full-time,S,US,US,Technology,100,3.2,Masters
LLM Engineer,Executive,Contract,S,US,US,Government,50,20.9,Masters
Data Engineer,Entry,Full-time,M,PL,PL,Healthcare,0,1.3,Bootcamp
MLOps Engineer,Entry,Full-time,M,DE,IN,Finance,100,0.8,Masters
Data Analyst,Mid,Full-time,M,CA,CA,Technology,0,5.2,Bachelors
Analytics Engineer,Lead,Full-time,S,IN,IN,Retail,50,14.3,Bachelors
Machine Learning Engineer,Mid,Full-time,M,FR,FR,Technology,0,7.0,PhD
Data Engineer,Lead,Full-time,S,IN,IN,Technology,50,13.5,Masters
Data Scientist,Mid,Contract,M,PL,PL,Technology,0,8.3,Bachelors
Data Engineer,Mid,Full-time,M,ES,IN,Technology,100,6.5,Masters
Data Scientist,Senior,Full-time,S,CA,CA,Education,0,9.4,Bachelors
Data Engineer,Mid,Full-time,M,BR,BR,Technology,100,4.8,Bachelors
AI Engineer,Entry,Full-time,L,IN,IN,Healthcare,100,0.0,Bachelors
MLOps Engineer,Mid,Full-time,M,US,US,Manufacturing,100,1.8,Masters
Data Engineer,Mid,Full-time,L,US,US,Consulting,50,7.0,PhD
AI Engineer,Entry,Freelance,M,IN,IN,Technology,0,0.8,Masters
Machine Learning Engineer,Mid,Full-time,M,US,US,Healthcare,50,7.1,Masters
Analytics Engineer,Entry,Full-time,S,GB,GB,Healthcare,0,3.6,Bachelors
AI Engineer,Mid,Full-time,M,US,US,Consulting,100,1.9,Bachelors
Machine Learning Engineer,Senior,Full-time,L,AU,AU,Finance,0,6.8,Masters
Research Scientist,Senior,Freelance,L,IN,IN,Energy,0,8.0,Bootcamp
Data Engineer,Lead,Full-time,L,FR,FR,Finance,0,16.8,PhD
Business Intelligence Analyst,Entry,Full-time,M,US,US,Government,0,3.2,PhD
Business Intelligence Analyst,Mid,Full-time,L,GB,GB,Consulting,0,10.2,Masters
Data Analyst,Mid,Full-time,M,DE,DE,Technology,0,4.1,Bachelors
MLOps Engineer,Lead,Full-time,S,ES,ES,Technology,0,10.3,Bachelors
Data Scientist,Mid,Full-time,M,AU,AU,Government,50,3.5,Bachelors
Research Scientist,Mid,Full-time,S,AU,AU,Healthcare,0,3.7,Masters
Data Science Manager,Mid,Full-time,S,IN,IN,Finance,0,3.8,PhD
Research Scientist,Executive,Full-time,L,FR,FR,Retail,50,18.9,PhD
Machine Learning Engineer,Senior,Full-time,L,US,US,Finance,0,11.2,Masters
Data Engineer,Mid,Full-time,M,DE,US,Media,100,6.4,Masters
Data Science Manager,Mid,Full-time,M,US,US,Government,50,6.1,Masters
Data Engineer,Lead,Full-time,M,US,US,Retail,50,12.5,Bootcamp
Data Engineer,Executive,Full-time,L,US,IN,Retail,100,18.1,Masters
Machine Learning Engineer,Senior,Full-time,L,IN,IN,Technology,0,7.4,Bootcamp
Analytics Engineer,Senior,Full-time,M,US,US,Finance,0,11.6,Masters
Data Scientist,Lead,Full-time,M,GB,US,Consulting,100,14.9,Masters
Data Analyst,Executive,Contract,M,GB,GB,Consulting,100,16.9,Bachelors
AI Engineer,Entry,Full-time,S,US,US,Technology,0,2.3,Masters
Data Analyst,Lead,Full-time,L,US,US,Technology,100,16.1,Bachelors
Machine Learning Engineer,Senior,Full-time,L,US,US,Finance,0,10.3,Masters
Research Scientist,Senior,Full-time,M,NL,NL,Finance,50,12.0,Masters
Data Analyst,Senior,Full-time,M,US,US,Healthcare,100,7.7,Bachelors
Data Analyst,Executive,Full-time,S,GB,GB,Healthcare,0,15.6,Bachelors
Research Scientist,Senior,Full-time,S,BR,ES,Finance,100,9.9,Bachelors
Machine Learning Engineer,Senior,Contract,L,AU,AU,Finance,0,10.0,Masters
Data Engineer,Senior,Full-time,L,SG,SG,Finance,50,10.8,Masters
Computer Vision Engineer,Entry,Full-time,S,US,US,Technology,50,3.8,Bachelors
AI Engineer,Mid,Full-time,S,BR,BR,Government,100,5.5,Bachelors
Data Analyst,Senior,Full-time,L,US,US,Technology,50,9.4,Self-taught
Data Analyst,Entry,Full-time,L,IN,IN,Retail,50,0.0,Self-taught
AI Engineer,Mid,Full-time,S,US,US,Retail,0,5.0,Bachelors
AI Engineer,Mid,Full-time,L,NL,NL,Manufacturing,50,4.6,Bachelors
Data Analyst,Senior,Contract,L,NL,US,Finance,100,9.7,Bootcamp
Data Scientist,Senior,Contract,M,CA,CA,Retail,0,10.1,Masters
Data Engineer,Senior,Full-time,M,AU,AU,Healthcare,0,9.9,Bootcamp
Business Intelligence Analyst,Executive,Full-time,M,GB,GB,Finance,0,18.6,Bachelors
Analytics Engineer,Senior,Full-time,M,IN,CA,Technology,100,11.6,Masters
Business Intelligence Analyst,Senior,Part-time,L,US,US,Finance,50,9.0,Bachelors
Research Scientist,Mid,Full-time,M,US,US,Government,0,6.8,Bachelors
LLM Engineer,Lead,Part-time,M,AU,AU,Manufacturing,0,13.0,PhD
Data Science Manager,Entry,Contract,L,US,US,Healthcare,50,2.4,Masters
Analytics Engineer,Senior,Full-time,S,GB,GB,Consulting,50,12.0,Bootcamp
Data Analyst,Entry,Freelance,S,IN,IN,Finance,0,1.6,Masters
Data Scientist,Senior,Full-time,S,US,US,Media,100,10.6,Bachelors
Analytics Engineer,Senior,Full-time,S,CA,CA,Technology,100,11.0,Masters
Computer Vision Engineer,Lead,Full-time,M,NL,NL,Energy,0,15.2,Masters
Data Engineer,Mid,Full-time,M,DE,DE,Technology,0,8.2,Bootcamp
Research Scientist,Senior,Full-time,S,IN,IN,Media,0,9.7,PhD
Data Analyst,Entry,Full-time,M,US,US,Technology,0,1.9,Bachelors
Research Scientist,Lead,Full-time,M,US,US,Technology,0,15.5,Bachelors
Data Scientist,Lead,Contract,L,PL,PL,Consulting,0,13.8,Bachelors
Data Scientist,Lead,Full-time,S,CA,CA,Technology,0,14.6,Bootcamp
LLM Engineer,Senior,Full-time,M,US,US,Consulting,0,10.4,Masters
AI Engineer,Mid,Contract,M,IN,IN,Finance,50,4.8,Bachelors
MLOps Engineer,Mid,Freelance,M,US,US,Technology,0,5.7,PhD
Data Engineer,Mid,Full-time,L,PL,PL,Finance,100,6.2,Bachelors
Business Intelligence Analyst,Mid,Full-time,S,US,US,Consulting,0,9.4,Bachelors
Data Engineer,Mid,Full-time,S,DE,DE,Consulting,0,7.1,Masters
Data Scientist,Mid,Full-time,M,FR,FR,Retail,100,8.1,Bootcamp
Data Analyst,Senior,Full-time,S,CA,NL,Technology,100,9.6,Bachelors
Data Scientist,Senior,Full-time,L,NL,NL,Healthcare,100,11.7,Masters
MLOps Engineer,Senior,Freelance,M,BR,IN,Healthcare,0,11.9,Bachelors
Data Science Manager,Senior,Full-time,M,NL,NL,Consulting,0,10.3,Masters
Machine Learning Engineer,Senior,Full-time,L,FR,FR,Manufacturing,0,10.0,Bachelors
Data Analyst,Senior,Full-time,M,DE,DE,Retail,0,12.6,Bootcamp
Data Scientist,Mid,Freelance,S,DE,DE,Technology,50,4.6,Bachelors
Analytics Engineer,Senior,Full-time,L,US,US,Healthcare,0,9.9,Bachelors
Data Analyst,Executive,Full-time,M,US,US,Finance,0,16.7,Bachelors
MLOps Engineer,Lead,Full-time,S,GB,GB,Finance,100,15.4,Masters
Data Analyst,Mid,Full-time,L,IN,IN,Consulting,50,8.3,Masters
Analytics Engineer,Senior,Freelance,L,DE,DE,Technology,0,12.2,Bachelors
AI Engineer,Mid,Full-time,L,NL,NL,Technology,100,5.9,Masters
Machine Learning Engineer,Mid,Full-time,L,IN,IN,Technology,0,5.4,PhD
Data Analyst,Senior,Full-time,L,US,US,Consulting,0,8.8,Masters
AI Engineer,Executive,Full-time,M,US,US,Consulting,50,17.8,Masters
MLOps Engineer,Lead,Freelance,M,US,US,Technology,100,16.2,Bachelors
Data Scientist,Entry,Full-time,S,IN,IN,Media,50,1.0,Masters
Data Engineer,Lead,Full-time,L,IN,IN,Technology,100,12.5,Masters
Analytics Engineer,Lead,Full-time,M,GB,GB,Education,0,15.3,Bachelors
Data Analyst,Senior,Full-time,M,ES,ES,Technology,0,10.1,Masters
MLOps Engineer,Mid,Full-time,L,US,US,Energy,0,3.3,Bootcamp
Data Engineer,Senior,Part-time,S,GB,GB,Technology,0,6.7,Masters
MLOps Engineer,Senior,Full-time,L,IN,IN,Healthcare,100,6.5,Bachelors
Computer Vision Engineer,Senior,Full-time,L,US,US,Technology,0,9.6,Self-taught
Data Analyst,Mid,Full-time,L,SG,SG,Technology,100,4.1,Bachelors
Computer Vision Engineer,Mid,Full-time,M,US,CA,Technology,100,6.0,PhD
Business Intelligence Analyst,Senior,Full-time,M,US,US,Education,100,11.7,PhD
Machine Learning Engineer,Mid,Full-time,M,BR,BR,Energy,100,7.2,Bachelors
Data Scientist,Entry,Full-time,M,IN,IN,Finance,0,0.5,Masters
LLM Engineer,Mid,Full-time,M,GB,GB,Technology,100,6.5,Self-taught
AI Engineer,Senior,Full-time,M,IN,IN,Government,0,9.6,Bachelors
Data Engineer,Executive,Part-time,L,FR,FR,Finance,50,20.3,Self-taught
Data Scientist,Mid,Full-time,S,NL,NL,Retail,100,1.8,Bachelors
Data Engineer,Mid,Full-time,L,US,US,Healthcare,0,6.2,Masters
Data Scientist,Mid,Full-time,M,US,US,Technology,0,7.1,PhD
Machine Learning Engineer,Mid,Part-time,L,IN,IN,Finance,0,3.8,Bachelors
Data Scientist,Entry,Full-time,L,AU,AU,Technology,0,0.0,PhD
Research Scientist,Lead,Full-time,M,NL,NL,Government,50,14.4,Masters
AI Engineer,Mid,Full-time,L,CA,CA,Government,0,5.8,Masters
Data Analyst,Senior,Full-time,M,US,US,Retail,100,8.6,PhD
AI Engineer,Lead,Full-time,S,NL,NL,Education,0,12.4,Masters
Data Analyst,Mid,Full-time,M,IN,IN,Technology,100,4.0,Bachelors
Data Scientist,Entry,Contract,M,FR,US,Energy,0,1.4,Bachelors
Data Engineer,Lead,Contract,M,US,US,Media,0,14.7,Bachelors
Data Analyst,Lead,Full-time,M,US,US,Finance,0,13.0,Bootcamp
Machine Learning Engineer,Entry,Full-time,L,IN,IN,Technology,50,0.0,Bachelors
AI Engineer,Mid,Contract,M,IN,IN,Retail,0,4.5,PhD
Machine Learning Engineer,Senior,Full-time,M,US,US,Government,0,9.5,Masters
AI Engineer,Entry,Contract,L,US,US,Retail,0,2.0,PhD
LLM Engineer,Mid,Full-time,M,DE,DE,Consulting,0,5.1,Masters
Data Science Manager,Senior,Part-time,M,US,US,Technology,50,10.1,Bachelors
Data Scientist,Mid,Full-time,M,IN,IN,Technology,0,6.8,Masters
AI Engineer,Lead,Full-time,L,DE,DE,Media,50,17.0,PhD
Data Scientist,Senior,Full-time,M,US,US,Healthcare,0,14.0,Bachelors
Machine Learning Engineer,Lead,Full-time,L,GB,GB,Finance,100,20.9,PhD
Data Engineer,Senior,Full-time,M,US,US,Manufacturing,0,8.8,Masters
Data Scientist,Mid,Full-time,M,US,US,Technology,50,6.5,Bachelors
Computer Vision Engineer,Entry,Full-time,S,IN,IN,Healthcare,0,3.1,Bachelors
Data Engineer,Senior,Full-time,M,IN,IN,Healthcare,50,10.0,Masters
Machine Learning Engineer,Mid,Full-time,L,BR,BR,Retail,100,4.1,Masters
Analytics Engineer,Mid,Full-time,M,DE,DE,Education,0,8.5,Masters
AI Engineer,Entry,Full-time,M,PL,GB,Finance,100,3.1,Bachelors
Business Intelligence Analyst,Senior,Full-time,M,US,US,Consulting,0,8.4,Masters
Data Scientist,Senior,Full-time,M,GB,GB,Manufacturing,100,10.9,Masters
Data Scientist,Executive,Full-time,M,US,US,Technology,50,19.4,Bachelors
Data Analyst,Senior,Full-time,M,US,US,Technology,0,14.4,Masters
AI Engineer,Mid,Contract,S,BR,BR,Technology,100,3.9,Masters
AI Engineer,Lead,Full-time,S,GB,GB,Manufacturing,50,12.9,Masters
Data Analyst,Entry,Full-time,M,NL,US,Technology,100,5.2,Masters
Data Scientist,Mid,Full-time,M,US,US,Technology,0,5.6,Bachelors
AI Engineer,Mid,Full-time,M,ES,ES,Healthcare,0,5.5,Bachelors
Business Intelligence Analyst,Senior,Contract,S,AU,AU,Consulting,0,5.8,Bachelors
Data Analyst,Mid,Full-time,L,IN,IN,Finance,100,6.4,Bootcamp
Machine Learning Engineer,Mid,Full-time,M,US,US,Government,100,7.0,Masters
LLM Engineer,Senior,Full-time,M,CA,CA,Energy,0,9.9,Masters
LLM Engineer,Senior,Full-time,M,GB,GB,Technology,100,10.8,Bachelors
AI Engineer,Entry,Contract,L,US,US,Education,50,1.2,Self-taught
Analytics Engineer,Entry,Full-time,M,BR,BR,Education,0,2.4,Bachelors
Machine Learning Engineer,Entry,Full-time,M,DE,DE,Energy,100,0.0,Bachelors
Analytics Engineer,Lead,Full-time,L,BR,BR,Retail,50,11.0,Masters
Data Scientist,Mid,Full-time,S,SG,CA,Technology,100,7.6,Bachelors
Data Scientist,Lead,Full-time,M,CA,CA,Government,0,16.0,Bachelors
AI Engineer,Senior,Full-time,M,ES,ES,Technology,100,9.6,Bootcamp
LLM Engineer,Senior,Full-time,M,IN,IN,Technology,50,11.0,Masters
Business Intelligence Analyst,Entry,Full-time,L,US,US,Finance,100,1.3,PhD
Machine Learning Engineer,Entry,Full-time,S,IN,IN,Consulting,100,1.7,Bachelors
AI Engineer,Mid,Full-time,M,GB,GB,Retail,50,5.4,Masters
Data Science Manager,Mid,Full-time,M,CA,CA,Healthcare,0,8.0,Masters
Business Intelligence Analyst,Executive,Part-time,S,IN,IN,Consulting,0,18.3,Bachelors
Machine Learning Engineer,Senior,Full-time,S,US,US,Technology,50,10.5,Bachelors
Data Engineer,Entry,Full-time,S,ES,ES,Finance,50,1.5,Bachelors
Data Analyst,Mid,Part-time,M,CA,CA,Media,50,5.6,Masters
Data Engineer,Senior,Full-time,S,FR,FR,Technology,0,11.0,Masters
Data Scientist,Senior,Full-time,L,US,US,Technology,100,11.8,Masters
Data Scientist,Senior,Full-time,M,AU,AU,Technology,50,8.0,Bachelors
Machine Learning Engineer,Lead,Full-time,L,US,US,Finance,50,14.7,Bootcamp
Machine Learning Engineer,Entry,Full-time,L,CA,US,Technology,50,0.0,PhD
Data Engineer,Lead,Full-time,L,IN,IN,Technology,50,14.2,Masters
Machine Learning Engineer,Senior,Full-time,S,US,US,Finance,50,10.1,PhD
Data Engineer,Senior,Contract,S,GB,GB,Technology,50,8.4,Bachelors
Data Science Manager,Entry,Full-time,M,IN,IN,Healthcare,100,1.0,Masters
Data Scientist,Entry,Freelance,S,BR,BR,Technology,0,1.3,Bachelors
Data Analyst,Senior,Contract,M,IN,IN,Media,0,11.6,Bachelors
LLM Engineer,Senior,Full-time,M,PL,US,Technology,100,9.5,Masters
Machine Learning Engineer,Mid,Full-time,M,US,US,Media,50,5.2,Masters
Data Analyst,Mid,Contract,S,ES,ES,Retail,100,2.7,Bachelors
LLM Engineer,Senior,Full-time,L,IN,IN,Finance,50,7.1,Bachelors
Business Intelligence Analyst,Senior,Contract,M,CA,US,Technology,100,10.3,Masters
Data Scientist,Senior,Part-time,M,PL,PL,Technology,0,8.4,Bachelors
Computer Vision Engineer,Executive,Full-time,M,IN,IN,Technology,0,20.1,Masters
Data Engineer,Lead,Full-time,L,US,US,Consulting,100,14.1,Bachelors
LLM Engineer,Senior,Full-time,L,US,US,Finance,50,8.9,Bachelors
LLM Engineer,Senior,Full-time,S,US,US,Retail,0,8.5,Bachelors
Data Engineer,Senior,Full-time,L,US,US,Technology,100,11.2,Masters
Machine Learning Engineer,Senior,Freelance,M,NL,NL,Media,50,9.8,Bachelors
Data Engineer,Entry,Full-time,L,BR,BR,Healthcare,100,3.3,Bachelors
Machine Learning Engineer,Senior,Full-time,M,US,US,Healthcare,100,11.0,Masters
Data Analyst,Senior,Full-time,S,IN,IN,Manufacturing,0,11.5,Masters
Data Engineer,Entry,Full-time,M,US,US,Education,100,0.0,Bachelors
Data Scientist,Senior,Full-time,M,GB,IN,Finance,100,13.1,Masters
Data Scientist,Senior,Full-time,S,CA,CA,Retail,0,10.9,Masters
LLM Engineer,Senior,Full-time,L,GB,GB,Technology,0,11.6,PhD
Machine Learning Engineer,Senior,Full-time,S,US,US,Technology,50,9.1,Bachelors
Data Analyst,Lead,Full-time,M,DE,DE,Manufacturing,50,14.3,Bachelors
Data Scientist,Entry,Full-time,M,US,US,Consulting,0,5.1,Masters
AI Engineer,Lead,Full-time,M,US,US,Healthcare,0,14.9,Bachelors
MLOps Engineer,Mid,Full-time,S,CA,CA,Technology,0,5.7,Masters
Data Analyst,Mid,Full-time,M,US,US,Finance,50,6.6,Masters
Data Engineer,Entry,Full-time,M,GB,GB,Technology,50,5.2,Masters
AI Engineer,Mid,Freelance,M,DE,DE,Technology,100,7.6,Bachelors
Research Scientist,Entry,Full-time,L,DE,GB,Technology,100,0.5,Bachelors
Data Scientist,Senior,Full-time,M,US,US,Education,50,9.7,Masters
Machine Learning Engineer,Mid,Full-time,M,US,US,Manufacturing,100,4.4,Bachelors
Machine Learning Engineer,Senior,Full-time,S,SG,SG,Media,0,12.2,PhD
Data Engineer,Senior,Full-time,S,GB,GB,Technology,100,12.1,Masters
MLOps Engineer,Entry,Full-time,L,SG,SG,Technology,50,3.0,Bachelors
AI Engineer,Lead,Full-time,M,IN,IN,Finance,0,12.4,Masters
AI Engineer,Mid,Full-time,L,US,US,Technology,100,6.6,PhD
AI Engineer,Senior,Full-time,L,GB,GB,Consulting,0,9.0,Bachelors
Business Intelligence Analyst,Lead,Full-time,S,US,US,Consulting,100,14.7,Masters
Data Analyst,Mid,Part-time,S,US,US,Media,100,5.4,Bachelors
LLM Engineer,Lead,Full-time,M,IN,IN,Technology,0,12.8,Bachelors
Machine Learning Engineer,Executive,Full-time,L,US,US,Consulting,100,19.7,PhD
